"text","tag","value","order","tar_flg","tag_noun","value_noun","order_noun","tag_verb","value_verb","order_verb"
"SNT.52541.5666","adp","တွင်",5,1,"noun","အပိုင်း",4,"verb","အုပ်ချုပ်",8
"SNT.52541.5666","adp","တွင်",17,1,"noun","ခုနှစ်",16,"verb","အဆုံးသတ်",21
"SNT.52541.5667","adp","တွင်",7,1,"noun","ရက်",6,"verb","သဘောတူ",12
"SNT.52541.5667","adp","တွင်",22,1,"noun","သမိုင်းကြောင်း",21,"verb","ဖြစ်",25
"SNT.52541.5668","adp","မှာ",14,1,"noun","ခုနှစ်",13,NA,NA,NA
"SNT.52541.5668","adp","တွင်",18,1,"noun","ခုနှစ်",13,"verb","ရွေးကောက်",32
"SNT.52541.5671","adp","မှာ",8,1,"noun","အကြောင်းရင်း",5,"verb","အငြင်းပွား",9
"SNT.52541.5671","adp","တွင်",19,1,"noun","ကျွန်း",18,"verb","ထမ်းဆောင်",21
"SNT.52541.5672","adp","တွင်",10,1,"noun","အဖွဲ့",4,"verb","အုပ်ချုပ်",19
"SNT.52541.5677","adp","တွင်",5,1,"noun","လ",4,"verb","အကြမ်းဖက်",11
"SNT.52541.5677","adp","တွင်",14,1,"noun","လ",4,"verb","ရုပ်သိမ်း",20
"SNT.52541.5678","adp","တွင်",2,1,"noun","နောက်ဆုံး",1,NA,NA,NA
"SNT.52541.5678","adp","မှာ",6,1,"noun","နောက်ဆုံး",1,"verb","သဘောတူ",9
"SNT.52541.5679","adp","တွင်",35,1,"noun","အစည်းအဝေး",34,"verb","ပါဝင်",36
"SNT.52541.5680","adp","တွင်",14,1,"noun","လ",13,"verb","ပြုလုပ်",15
"SNT.52541.5681","adp","တွင်",5,1,"noun","ရက်",4,"verb","တင်သွင်း",12
"SNT.52541.5682","adp","တွင်",2,1,"noun","နောက်ဆုံး",1,NA,NA,NA
"SNT.52541.5682","adp","တွင်",13,1,"noun","နောက်ဆုံး",1,NA,NA,NA
"SNT.52541.5682","adp","တွင်",27,1,"noun","နောက်ဆုံး",1,"verb","ကျင်းပ",29
"SNT.52541.5682","adp","တွင်",38,1,"noun","ခုနှစ်",37,"verb","ရယူ",42
"SNT.52541.5686","adp","တွင်",53,1,"noun","ကာလ",51,"verb","ရှိ",54
"SNT.52541.5688","adp","တွင်",3,1,"noun","အနာဂတ်",2,"verb","လာ",8
"SNT.52541.5688","adp","၌",12,1,"noun","နေ့ရက်",10,"verb","ယူ",19
"SNT.52541.5700","adp","တွင်",18,1,"noun","ဒက်ကန်",13,"verb","တိုးတက်",19
"SNT.52541.5701","adp","၌",45,1,"noun","အစည်းအဝေး",44,"verb","ပြောကြား",46
"SNT.52541.5702","adp","တွင်",19,1,"noun","အနာဂတ်",18,"verb","ပူးပေါင်း",20
"SNT.52541.5703","adp","တွင်",19,1,"noun","ခုနှစ်",18,"verb","ဖျက်သိမ်း",20
"SNT.27449.5704","adp","၌",3,1,"noun","ပါလီမန်",2,"verb","ဆောင်ရွက်",8
"SNT.27449.5704","adp","တွင်",11,1,"noun","နေ့",10,"verb","လွန်",15
"SNT.27449.5705","adp","တွင်",81,1,"noun","အဖွဲ့",80,"verb","ပါဝင်",84
"SNT.30436.5709","adp","တွင်",3,1,"noun","မြို့",2,"verb","သေဆုံး",7
"SNT.30436.5710","adp","တွင်",3,1,"noun","မြို့",2,"verb","အတည်ပြု",4
"SNT.30436.5711","adp","၌",23,1,"noun","အကြား",21,"verb","ပြန့်ပွား",24
"SNT.680109.5712","adp","တွင်",8,1,"noun","မြို့",7,"verb","ကျင်းပ",9
"SNT.680109.5712","adp","တွင်",16,1,"noun","ပြိုင်ပွဲ",15,"verb","ကျင်းပ",25
"SNT.680109.5712","adp","တွင်",38,1,"noun","ပြိုင်ပွဲ",37,"verb","ထိုင်လျက်စကိတ်စီး",45
"SNT.680109.5712","adp","တွင်",52,1,"noun","တောင်ဆင်းပြိုင်ပွဲ",51,"verb","ထိုင်လျက်နှင်းလျှောစီး",60
"SNT.680109.5712","adp","တွင်",62,1,"noun","ပြိုင်ပွဲ",61,"verb","ရယူ",71
"SNT.680109.5713","adp","တွင်",11,1,"noun","အရေအတွက်",10,"verb","ပြိုင်ဆိုင်",16
"SNT.680109.5714","adp","တွင်",3,1,"noun","ပြိုင်ပွဲ",2,"verb","လုပ်ဆောင်",10
"SNT.680109.5714","adp","မှာ",13,1,"noun","ပြိုင်ပွဲ",2,"verb","ချို့တဲ့",15
"SNT.680109.5714","adp","တွင်",39,1,"noun","အဖွဲ့",38,"verb","မတ်တပ်စီး",46
"SNT.680109.5714","adp","တွင်",48,1,"noun","အဖွဲ့",47,"verb","စကိတ်စီး",54
"SNT.680109.5714","adp","တွင်",79,1,"noun","ပြိုင်ပွဲ",78,"verb","ထိုင်လျှက်စီး",89
"SNT.680109.5714","adp","တွင်",91,1,"noun","ပြိုင်ပွဲ",90,"verb","ပါဝင်",100
"SNT.680109.5715","adp","တွင်",6,1,"noun","ပြိုင်ပွဲ",5,"verb","မတ်တပ်စီး",9
"SNT.680109.5715","adp","တွင်",11,1,"noun","အဖွဲ့",10,"verb","ထိုင်လျှက်စီး",23
"SNT.680109.5715","adp","တွင်",25,1,"noun","အဖွဲ့",24,NA,NA,NA
"SNT.680109.5715","adp","တွင်",39,1,"noun","အဖွဲ့",24,NA,NA,NA
"SNT.680109.5715","adp","တွင်",51,1,"noun","အဖွဲ့",24,NA,NA,NA
"SNT.680109.5715","adp","တွင်",60,1,"noun","အဖွဲ့",24,"verb","မတ်တပ်စီး",67
"SNT.680109.5715","adp","တွင်",69,1,"noun","ပြိုင်ပွဲ",68,"verb","မတ်တပ်စီး",77
"SNT.680109.5715","adp","တွင်",79,1,"noun","ပြိုင်ပွဲ",78,"verb","ထိုင်လျှက်စီး",87
"SNT.680109.5715","adp","တွင်",89,1,"noun","ပြိုင်ပွဲ",88,"verb","ထိုင်လျှက်စီး",96
"SNT.680109.5715","adp","တွင်",98,1,"noun","ပြိုင်ပွဲ",97,"verb","ထိုင်လျှက်စီး",107
"SNT.680109.5715","adp","တွင်",109,1,"noun","ပြိုင်ပွဲ",108,"verb","ရရှိ",112
"SNT.680109.5717","adp","တွင်",12,1,"noun","အပိုင်း",11,"verb","စတင်",23
"SNT.680109.5718","adp","တွင်",8,1,"noun","ပြိုင်ပွဲ",7,"verb","အောင်နိုင်",9
"SNT.680109.5718","adp","တွင်",20,1,"noun","အပိုင်း",19,"verb","စတင်",21
"SNT.680109.5719","adp","တွင်",21,1,"noun","နောင်",20,"verb","ဖြစ်",22
"SNT.680109.5720","adp","တွင်",48,1,"noun","ပြိုင်ပွဲ",47,"verb","ကစား",49
"SNT.680109.5720","adp","မှာ",57,1,"noun","အတွင်း",56,"verb","ပျော်",60
"SNT.680109.5724","adp","တွင်",11,1,"noun","နေရာ",10,"verb","ရောက်ရှိ",19
"SNT.680109.5725","adp","မှာ",8,1,"noun","အဖွဲ့ဝင်",6,"verb","များ",13
"SNT.680109.5726","adp","မှာ",8,1,"noun","သတင်း",7,NA,NA,NA
"SNT.680109.5726","adp","မှာ",24,1,"noun","သတင်း",7,NA,NA,NA
"SNT.680109.5726","adp","တွင်",29,1,"noun","သတင်း",7,"verb","သန်စွမ်း",35
"SNT.680109.5727","adp","တွင်",2,1,"noun","လမိုလီနာ့",1,"verb","မေး",12
"SNT.680109.5728","adp","တွင်",6,1,"noun","မြို့",5,"verb","လိုက်ပါ",10
"SNT.680109.5729","adp","တွင်",19,1,"noun","နေရာ",17,"verb","ရှာဖွေ",23
"SNT.207717.5730","adp","မှာ",5,1,"noun","ပြိုင်ပွဲ",4,"verb","ကိုယ်စားပြု",10
"SNT.207717.5730","adp","တွင်",19,1,"noun","နှစ်",18,"verb","သေဆုံး",20
"SNT.207717.5731","adp","မှာ",6,1,"noun","ပြိုင်ပွဲ",5,"verb","ရ",9
"SNT.207717.5732","adp","တွင်",6,1,"noun","ခုနှစ်",5,NA,NA,NA
"SNT.207717.5732","adp","မှာ",10,1,"noun","ခုနှစ်",5,"verb","ဖျော်ဖြေ",11
"SNT.207717.5732","adp","တွင်",17,1,"noun","အကြာ",16,"verb","ပေါ်",20
"SNT.207717.5733","adp","မှာ",3,1,"noun","ပြိုင်ပွဲ",2,"verb","ပေါ်",6
"SNT.207717.5733","adp","မှာ",14,1,"noun","ပြိုင်ပွဲ",13,"verb","ယှဉ်ပြိုင်",18
"SNT.207717.5734","adp","၌",3,1,"noun","ပြိုင်ပွဲ",2,"verb","သိရှိ",9
"SNT.207717.5734","adp","တွင်",25,1,"noun","သမိုင်း",24,"verb","ဖြစ်",30
"SNT.207717.5735","adp","တွင်",7,1,"noun","တစ်လျှောက်",6,"verb","တေးရေး",15
"SNT.207717.5737","adp","တွင်",3,1,"noun","ခုနှစ်",2,"verb","ကျင်းပ",11
"SNT.201356.5738","adp","တွင်",16,1,"noun","အရွယ်",15,"verb","ကွယ်လွန်",23
"SNT.201356.5741","adp","တွင်",3,1,"noun","ဖြစ်ရပ်",2,"verb","ပါဝင်",8
"SNT.201356.5743","adp","တွင်",9,1,"noun","အစီအစဉ်",7,"verb","ပေါ်",10
"SNT.201356.5743","adp","တွင်",16,1,"noun","ခုနှစ်",15,NA,NA,NA
"SNT.201356.5743","adp","၌",19,1,"noun","ခုနှစ်",15,"verb","ပြုပြင်",22
"SNT.201356.5746","adp","တွင်",5,1,"noun","အချိန်",4,"verb","ခရီးသွား",14
"SNT.5451.5748","adp","တွင်",11,1,"noun","အောက်",10,NA,NA,NA
"SNT.5451.5748","adp","၌",17,1,"noun","အောက်",10,"verb","ထိန်းသိမ်း",18
"SNT.5451.5749","adp","တွင်",2,1,"noun","ယနေ့",1,"verb","အ",10
"SNT.5451.5749","adp","တွင်",39,1,"noun","ပွဲ",37,"verb","အကြမ်းဖက်",42
"SNT.5451.5750","adp","တွင်",32,1,"noun","ပွဲ",29,"verb","ပြောဆို",35
"SNT.5451.5751","adp","တွင်",73,1,"noun","ဖြစ်ရပ်",65,"verb","ပါဝင်",74
"SNT.5451.5752","adp","တွင်",14,1,"noun","နေချိန်",13,"verb","ကျင့်သုံး",22
"SNT.5451.5752","adp","တွင်",33,1,"noun","နိုင်ငံ",31,"verb","နှိပ်စက်",37
"SNT.5451.5754","adp","တွင်",17,1,"noun","လ",16,"verb","လွတ်",20
"SNT.5451.5754","adp","တွင်",29,1,"noun","နိုင်ငံ",27,"verb","သတိထား",38
"SNT.5451.5756","adp","တွင်",12,1,"noun","ရေအောက်",11,"verb","ထား",13
"SNT.5451.5757","adp","တွင်",4,1,"noun","နိုင်ငံရပ်ခြား",3,"verb","အကျင်းချခံထား",5
"SNT.5451.5758","adp","တွင်",5,1,"noun","အတွင်း",4,"verb","အတည်ပြု",11
"SNT.5451.5759","adp","တွင်",20,1,"noun","လ",19,"verb","ပေး",25
"SNT.5451.5759","adp","တွင်",51,1,"noun","ဆူဒန်",50,"verb","မွေးဖွား",52
"SNT.5451.5760","adp","တွင်",30,1,"noun","အမှု",29,"verb","သင့်လျော်",32
"SNT.5451.5761","adp","တွင်",22,1,"noun","တရားရုံး",21,"verb","စွဲချက်တင်",24
"SNT.5451.5762","adp","တွင်",19,1,"noun","တရားရုံး",18,"verb","စွဲဆို",21
"SNT.39540.5766","adp","တွင်",33,1,"noun","ရှေ့",32,"verb","အဖမ်းခံ",34
"SNT.39540.5766","adp","တွင်",50,1,"noun","အကြား",49,"verb","ဖမ်းဆီး",51
"SNT.39540.5768","adp","တွင်",9,1,"noun","ဆူဒန်",8,"verb","ဖြစ်ပွား",11
"SNT.39540.5768","adp","တွင်",25,1,"noun","သူ",19,NA,NA,NA
"SNT.39540.5768","adp","၌",32,1,"noun","သူ",19,"verb","ထောက်ခံ",34
"SNT.39540.5769","adp","တွင်",24,1,"noun","တစ်ဝှမ်း",23,"verb","စုဝေး",25
"SNT.392416.5771","adp","တွင်",19,1,"noun","အရွယ်",18,"verb","ကွယ်လွန်",20
"SNT.392416.5772","adp","တွင်",8,1,"noun","မြို့",7,"verb","စုဝေး",9
"SNT.392416.5773","adp","တွင်",26,1,"noun","အပြင်",25,"verb","များ",27
"SNT.392416.5776","adp","တွင်",18,1,"noun","ရာစု",17,"verb","ရှာဖွေ",27
"SNT.392416.5779","adp","တွင်",5,1,"noun","ခုနှစ်",4,"verb","ရှိခိုး",7
"SNT.392416.5779","adp","တွင်",9,1,"noun","ကျောင်း",8,"verb","လုပ်ဆောင်",14
"SNT.392416.5781","adp","မှာ",5,1,"noun","ဘုရားကျောင်း",4,"verb","ဝတ်ပြု",7
"SNT.392416.5783","adp","တွင်",23,1,"noun","တစ်ဝိုက်",22,"verb","ပြည့်ကျပ်",27
"SNT.392416.5787","adp","တွင်",57,1,"noun","အဖြစ်",45,"verb","ဖော်ပြ",58
"SNT.110032.5789","adp","တွင်",3,1,"noun","နေ့",2,"verb","ရှိ",6
"SNT.110032.5789","adp","မှာ",14,1,"noun","စခန်း",13,"verb","ပေါက်ကွဲ",18
"SNT.110032.5791","adp","တွင်",17,1,"noun","ဘဏ်",14,"verb","ပေါက်ကွဲ",18
"SNT.110032.5792","adp","မှာ",4,1,"noun","အကြာ",3,"verb","ရှိ",16
"SNT.99000.5796","adp","တွင်",38,1,"noun","ရွေးချယ်ပွဲ",34,"verb","ရွေးချယ်",39
"SNT.99000.5798","adp","တွင်",6,1,"noun","မဲဆန္ဒနယ်",5,"verb","ကျော်",14
"SNT.99000.5799","adp","တွင်",5,1,"noun","မဲဆန္ဒနယ်",4,"verb","ကျော်",9
"SNT.99000.5802","adp","တွင်",26,1,"noun","ရွေးကောက်ပွဲ",25,"verb","ပါဝင်",33
"SNT.99000.5806","adp","တွင်",5,1,"noun","ထိုနေရာ",4,"verb","ကျင်းပ",6
"SNT.99000.5806","adp","တွင်",15,1,"noun","ယနေ့",14,"verb","ပြုလုပ်",23
"SNT.99000.5806","adp","တွင်",62,1,"noun","နေ့",61,"verb","ကျင်းပ",63
"SNT.66658.5807","adp","တွင်",11,1,"noun","တာလင်",10,"verb","ကျော်",20
"SNT.200209.5809","adp","တွင်",35,1,"noun","မိန်း",34,"verb","နေရာချ",37
"SNT.200209.5809","adp","တွင်",46,1,"noun","စခန်း",45,"verb","ရရှိ",48
"SNT.200209.5811","adp","မှာ",14,1,"noun","မိန်းကလေး",13,NA,NA,NA
"SNT.200209.5811","adp","၌",21,1,"noun","မိန်းကလေး",13,"verb","ပိတ်",22
"SNT.200209.5812","adp","မှာ",17,1,"noun","ဝန်းကျင်",16,"verb","ဝင်ရောက်",21
"SNT.77848.5825","adp","တွင်",3,1,"noun","တောင်",2,"verb","ရှင်းလင်း",6
"SNT.77848.5826","adp","တွင်",31,1,"noun","နာရီ",30,"verb","တောက်",36
"SNT.77848.5826","adp","မှာ",42,1,"noun","ထိပ်",41,"verb","ရင်ထိတ်",43
"SNT.115154.5828","adp","တွင်",14,1,"noun","အရွယ်",13,"verb","သိသာ",17
"SNT.115154.5829","adp","တွင်",3,1,"noun","နှစ်",2,"verb","စစ်ဆေး",4
"SNT.115154.5830","adp","တွင်",20,1,"noun","ပါလီမန်",19,"verb","စမ်းသပ်",23
"SNT.115154.5831","adp","တွင်",3,1,"noun","အချိန်",2,"verb","စစ်ဆေး",5
"SNT.115154.5837","adp","မှာ",13,1,"noun","ရလဒ်",8,"verb","ကြာရှည်",14
"SNT.115154.5837","adp","တွင်",40,1,"noun","အစောပိုင်း",39,"verb","ထွက်ပေါ်",47
"SNT.115154.5841","adp","တွင်",43,1,"noun","အနည်းငယ်",41,"verb","ယုံကြည်",45
"SNT.115154.5841","adp","မှာ",48,1,"noun","အနည်းငယ်",41,"verb","ပြော",55
"SNT.16450.5844","adp","မှာ",6,1,"noun","လန်ဒန်",5,"verb","ခွဲ",8
"SNT.16450.5845","adp","မှာ",16,1,"noun","လန်ဒန်",15,"verb","ကစား",17
"SNT.63563.5848","adp","တွင်",23,1,"noun","ရှားဘရွတ်ခ်",22,NA,NA,NA
"SNT.63563.5848","adp","တွင်",30,1,"noun","ရှားဘရွတ်ခ်",22,"verb","အနိုင်ရ",31
"SNT.63563.5851","adp","တွင်",15,1,"noun","နေရာ",13,"verb","အနိုင်ရ",18
"SNT.63563.5852","adp","တွင်",5,1,"noun","ရွေးကောက်ပွဲ",4,"verb","အနိုင်ရ",12
"SNT.63563.5853","adp","တွင်",4,1,"noun","ရွေးကောက်ပွဲ",3,"verb","ရရှိ",12
"SNT.63563.5855","adp","တွင်",44,1,"noun","အဆင့်",42,"verb","ယိမ်းယိုင်",45
"SNT.63563.5857","adp","တွင်",12,1,"noun","ကွီးဘက်",11,"verb","ဖြစ်",16
"SNT.63563.5859","adp","၌",3,1,"noun","ခန့်မှန်းချေ",17,"verb","ပြောကြား",9
"SNT.174636.5860","adp","မှာ",22,1,"noun","ယူတီစီ",19,"verb","ရှိ",32
"SNT.149987.5882","adp","တွင်",8,1,"noun","နေ့",7,NA,NA,NA
"SNT.149987.5882","adp","၌",20,1,"noun","နေ့",7,"verb","ပိတ်",21
"SNT.149987.5890","adp","မှာ",16,1,"noun","မှတ်တမ်း",15,"verb","လျှို့ဝှက်",22
"SNT.149987.5890","adp","မှာ",25,1,"noun","စာရင်း",24,"verb","ပါဝင်",27
"SNT.149987.5891","adp","မှာ",7,1,"noun","မှတ်ပုံတင်",6,NA,NA,NA
