"text"	"tag"	"value"	"order"	"tar_flg"	"tag_pair"	"value_pair"	"order_pair"
"SNT.272325.4387"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.272325.4388"	"adp"	"တွင်"	42	1	NA	NA	NA
"SNT.272325.4389"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.272325.4390"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.108082.4392"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.108082.4393"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.108082.4395"	"adp"	"၌"	38	1	NA	NA	NA
"SNT.108082.4395"	"adp"	"တွင်"	85	1	NA	NA	NA
"SNT.108082.4398"	"adp"	"၌"	4	1	NA	NA	NA
"SNT.108082.4399"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.108082.4400"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.108082.4400"	"adp"	"၌"	12	1	NA	NA	NA
"SNT.108082.4400"	"adp"	"၌"	15	1	NA	NA	NA
"SNT.108082.4400"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.207432.4401"	"adp"	"၌"	13	1	NA	NA	NA
"SNT.207432.4404"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.207432.4404"	"adp"	"၌"	14	1	NA	NA	NA
"SNT.207432.4405"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.207432.4406"	"adp"	"၌"	4	1	NA	NA	NA
"SNT.207432.4407"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.207432.4408"	"adp"	"၌"	8	1	NA	NA	NA
"SNT.207432.4409"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.207432.4410"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.120451.4411"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.120451.4412"	"adp"	"၌"	10	1	NA	NA	NA
"SNT.120451.4413"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.120451.4417"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.120451.4418"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.61058.4424"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.61058.4426"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.61058.4428"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.61058.4428"	"adp"	"တွင်"	33	1	NA	NA	NA
"SNT.61058.4431"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.61058.4432"	"adp"	"တွင်"	42	1	NA	NA	NA
"SNT.61058.4434"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.61058.4434"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.61058.4435"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.61058.4438"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.61058.4438"	"adp"	"၌"	16	1	NA	NA	NA
"SNT.351723.4440"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.351723.4441"	"adp"	"၌"	7	1	NA	NA	NA
"SNT.351723.4441"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.351723.4441"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.351723.4443"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.351723.4444"	"adp"	"၌"	17	1	NA	NA	NA
"SNT.351723.4447"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.351723.4448"	"adp"	"၌"	21	1	NA	NA	NA
"SNT.351723.4449"	"adp"	"၌"	4	1	NA	NA	NA
"SNT.351723.4450"	"adp"	"၌"	10	1	NA	NA	NA
"SNT.75222.4454"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.75222.4455"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.256494.4462"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.256494.4463"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.256494.4465"	"adp"	"၌"	2	1	NA	NA	NA
"SNT.258475.4471"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.258475.4472"	"adp"	"၌"	21	1	NA	NA	NA
"SNT.258475.4473"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.258475.4479"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.85084.4482"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.85084.4483"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.85084.4484"	"adp"	"တွင်"	63	1	NA	NA	NA
"SNT.85084.4487"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.85084.4489"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.85084.4489"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.85084.4489"	"adp"	"တွင်"	39	1	NA	NA	NA
"SNT.85084.4490"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.85084.4490"	"adp"	"မှာ"	41	1	NA	NA	NA
"SNT.85084.4492"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.85084.4493"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.85084.4494"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.85084.4494"	"adp"	"တွင်"	49	1	NA	NA	NA
"SNT.85084.4498"	"adp"	"မှာ"	27	1	NA	NA	NA
"SNT.85084.4503"	"adp"	"တွင်"	40	1	NA	NA	NA
"SNT.85084.4505"	"adp"	"တွင်"	72	1	NA	NA	NA
"SNT.84538.4506"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.84538.4508"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.84538.4508"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.84538.4509"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.84538.4509"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.84538.4511"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.84538.4511"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.84538.4512"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.84538.4512"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.84538.4513"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.84538.4513"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.84538.4513"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.75158.4514"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.75158.4517"	"adp"	"မှာ"	10	1	NA	NA	NA
"SNT.75158.4518"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.75158.4522"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.75158.4524"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.75158.4525"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.75158.4528"	"adp"	"မှာ"	12	1	NA	NA	NA
"SNT.75158.4531"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.76438.4532"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.76438.4533"	"adp"	"မှာ"	24	1	NA	NA	NA
"SNT.76438.4533"	"adp"	"တွင်"	49	1	NA	NA	NA
"SNT.76438.4534"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.76438.4536"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.76438.4540"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.81841.4541"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.81841.4542"	"adp"	"တွင်"	53	1	NA	NA	NA
"SNT.81841.4544"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.81841.4544"	"adp"	"တွင်"	62	1	NA	NA	NA
"SNT.81841.4544"	"adp"	"တွင်"	70	1	NA	NA	NA
"SNT.81841.4545"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.81841.4548"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.81841.4549"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.81841.4550"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.351544.4551"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.351544.4552"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.351544.4552"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.351544.4555"	"adp"	"မှာ"	10	1	NA	NA	NA
"SNT.30953.4558"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.30953.4559"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.30953.4560"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.30953.4561"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.30953.4563"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.30953.4564"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.30953.4564"	"adp"	"တွင်"	32	1	NA	NA	NA
"SNT.19482.4566"	"adp"	"တွင်"	40	1	NA	NA	NA
"SNT.19482.4569"	"adp"	"တွင်"	53	1	NA	NA	NA
"SNT.19482.4569"	"adp"	"တွင်"	61	1	NA	NA	NA
"SNT.130425.4571"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.130425.4572"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.130425.4572"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.130425.4573"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.130425.4575"	"adp"	"၌"	5	1	NA	NA	NA
"SNT.130425.4575"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.130425.4577"	"adp"	"မှာ"	24	1	NA	NA	NA
"SNT.109599.4579"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.109599.4580"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.109599.4581"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.109599.4581"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.109599.4584"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.48561.4590"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.48561.4591"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.48561.4592"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.48561.4593"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.48561.4593"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.48561.4595"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.48561.4596"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.48561.4596"	"adp"	"တွင်"	37	1	NA	NA	NA
"SNT.48561.4597"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.48561.4597"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.48561.4599"	"adp"	"မှာ"	56	1	NA	NA	NA
"SNT.48561.4600"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.35211.4601"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.35211.4601"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.35211.4604"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.35211.4605"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.102949.4609"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.102949.4610"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.102949.4611"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.102949.4611"	"adp"	"တွင်"	34	1	NA	NA	NA
"SNT.102949.4612"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.9321.4613"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.9321.4619"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.9321.4619"	"adp"	"တွင်"	51	1	NA	NA	NA
"SNT.9321.4622"	"adp"	"မှာ"	22	1	NA	NA	NA
"SNT.9321.4623"	"adp"	"မှာ"	23	1	NA	NA	NA
"SNT.9321.4623"	"adp"	"မှာ"	43	1	NA	NA	NA
"SNT.9321.4623"	"adp"	"မှာ"	58	1	NA	NA	NA
"SNT.9321.4624"	"adp"	"မှာ"	18	1	NA	NA	NA
"SNT.9321.4625"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.9321.4625"	"adp"	"မှာ"	30	1	NA	NA	NA
"SNT.60319.4629"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.60319.4631"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.60319.4633"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.60319.4634"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.60319.4638"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.60319.4644"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.60319.4646"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.60319.4647"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.60319.4648"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.60319.4649"	"adp"	"တွင်"	48	1	NA	NA	NA
"SNT.59522.4650"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.59522.4651"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.59522.4655"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.59522.4657"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.59522.4657"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.59522.4658"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.59522.4659"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.59522.4660"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.59522.4661"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.19996.4667"	"adp"	"တွင်"	47	1	NA	NA	NA
"SNT.21086.4670"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.21086.4670"	"adp"	"တွင်"	26	1	NA	NA	NA
"SNT.21086.4672"	"adp"	"၌"	7	1	NA	NA	NA
"SNT.21086.4673"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.21086.4673"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.21086.4675"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.21086.4677"	"adp"	"မှာ"	6	1	NA	NA	NA
"SNT.37764.4679"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.37764.4680"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.37764.4683"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.37764.4683"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.438233.4684"	"adp"	"၌"	14	1	NA	NA	NA
"SNT.438233.4685"	"adp"	"၌"	11	1	NA	NA	NA
"SNT.438233.4685"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.438233.4685"	"adp"	"မှာ"	34	1	NA	NA	NA
"SNT.438233.4688"	"adp"	"မှာ"	15	1	NA	NA	NA
"SNT.438233.4689"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.438233.4691"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.438233.4692"	"adp"	"မှာ"	4	1	NA	NA	NA
"SNT.438233.4692"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.438233.4694"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.38339.4700"	"adp"	"မှာ"	23	1	NA	NA	NA
"SNT.38339.4701"	"adp"	"မှာ"	61	1	NA	NA	NA
"SNT.38339.4703"	"adp"	"မှာ"	33	1	NA	NA	NA
"SNT.38339.4706"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.38339.4708"	"adp"	"မှာ"	2	1	NA	NA	NA
"SNT.38339.4709"	"adp"	"မှာ"	51	1	NA	NA	NA
"SNT.38339.4710"	"adp"	"မှာ"	2	1	NA	NA	NA
"SNT.38339.4711"	"adp"	"မှာ"	27	1	NA	NA	NA
"SNT.38339.4712"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.38339.4712-2"	"adp"	"မှာ"	56	1	NA	NA	NA
"SNT.38339.4716"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.38339.4716"	"adp"	"မှာ"	30	1	NA	NA	NA
"SNT.38339.4717"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.38339.4718"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.38339.4718"	"adp"	"မှာ"	21	1	NA	NA	NA
"SNT.38339.4718"	"adp"	"မှာ"	40	1	NA	NA	NA
"SNT.38339.4718"	"adp"	"တွင်"	69	1	NA	NA	NA
"SNT.38339.4719"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.38339.4720"	"adp"	"မှာ"	2	1	NA	NA	NA
"SNT.38339.4720"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.38339.4723"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.38339.4723"	"adp"	"မှာ"	10	1	NA	NA	NA
"SNT.38339.4725"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.38339.4727"	"adp"	"မှာ"	13	1	NA	NA	NA
"SNT.4672.4734"	"adp"	"တွင်"	41	1	NA	NA	NA
"SNT.60723.4738"	"adp"	"တွင်"	11	1	NA	NA	NA
"SNT.60723.4741"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.60723.4741"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.60723.4748"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.60723.4749"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.60723.4750"	"adp"	"မှာ"	8	1	NA	NA	NA
"SNT.17133.4752"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.3176.4755"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.3176.4756"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.3176.4757"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.3176.4758"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.782123.4760"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.782123.4760"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.782123.4760"	"adp"	"တွင်"	46	1	NA	NA	NA
"SNT.61082.4763"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.61082.4764"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.61082.4765"	"adp"	"၌"	11	1	NA	NA	NA
"SNT.61082.4765"	"adp"	"မှာ"	20	1	NA	NA	NA
"SNT.102868.4767"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.102868.4768"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.102868.4770"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.102868.4771"	"adp"	"မှာ"	6	1	NA	NA	NA
"SNT.33573.4774"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.33573.4776"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.33573.4776"	"adp"	"မှာ"	16	1	NA	NA	NA
"SNT.33573.4776"	"adp"	"မှာ"	34	1	NA	NA	NA
"SNT.62108.4777"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.62108.4778"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.62108.4778"	"adp"	"တွင်"	42	1	NA	NA	NA
"SNT.62108.4778"	"adp"	"တွင်"	47	1	NA	NA	NA
"SNT.26052.4781"	"adp"	"မှာ"	10	1	NA	NA	NA
"SNT.26052.4781"	"adp"	"တွင်"	26	1	NA	NA	NA
"SNT.26052.4781"	"adp"	"တွင်"	37	1	NA	NA	NA
"SNT.26052.4782"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.26052.4783"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.26052.4784"	"adp"	"တွင်"	26	1	NA	NA	NA
"SNT.26052.4785"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.26052.4786"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.26052.4788"	"adp"	"တွင်"	15	1	NA	NA	NA
"SNT.26052.4789"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.77667.4791"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.77667.4794"	"adp"	"တွင်"	34	1	NA	NA	NA
"SNT.77667.4795"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.77667.4796"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.77667.4796"	"adp"	"၌"	8	1	NA	NA	NA
"SNT.77667.4796"	"adp"	"၌"	19	1	NA	NA	NA
"SNT.18113.4797"	"adp"	"တွင်"	24	1	NA	NA	NA
"SNT.18113.4797"	"adp"	"တွင်"	44	1	NA	NA	NA
"SNT.18113.4798"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.18113.4798"	"adp"	"မှာ"	16	1	NA	NA	NA
"SNT.18113.4799"	"adp"	"မှာ"	16	1	NA	NA	NA
"SNT.18113.4802"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.18113.4802"	"adp"	"တွင်"	35	1	NA	NA	NA
"SNT.18113.4802"	"adp"	"မှာ"	41	1	NA	NA	NA
"SNT.18113.4803"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.18113.4804"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.18113.4804"	"adp"	"တွင်"	52	1	NA	NA	NA
"SNT.18113.4805"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.18113.4805"	"adp"	"တွင်"	25	1	NA	NA	NA
"SNT.18113.4805"	"adp"	"တွင်"	46	1	NA	NA	NA
"SNT.18113.4805"	"adp"	"တွင်"	50	1	NA	NA	NA
"SNT.18113.4806"	"adp"	"၌"	3	1	NA	NA	NA
"SNT.18113.4809"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.18113.4809"	"adp"	"၌"	12	1	NA	NA	NA
"SNT.18113.4809"	"adp"	"တွင်"	27	1	NA	NA	NA
"SNT.18113.4809"	"adp"	"၌"	29	1	NA	NA	NA
"SNT.18113.4810"	"adp"	"၌"	14	1	NA	NA	NA
"SNT.18113.4810"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.41477.4811"	"adp"	"တွင်"	44	1	NA	NA	NA
"SNT.41477.4814"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.41477.4814"	"adp"	"၌"	28	1	NA	NA	NA
"SNT.252355.4815"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.252355.4815"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.252355.4816"	"adp"	"တွင်"	13	1	NA	NA	NA
"SNT.252355.4817"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.252355.4817"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.252355.4818"	"adp"	"မှာ"	28	1	NA	NA	NA
"SNT.252355.4822"	"adp"	"တွင်"	34	1	NA	NA	NA
"SNT.252355.4823"	"adp"	"မှာ"	5	1	NA	NA	NA
"SNT.252355.4825"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.252355.4826"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.149876.4827"	"adp"	"မှာ"	17	1	NA	NA	NA
"SNT.149876.4828"	"adp"	"မှာ"	16	1	NA	NA	NA
"SNT.149876.4829"	"adp"	"မှာ"	2	1	NA	NA	NA
"SNT.149876.4831"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.149876.4831"	"adp"	"တွင်"	16	1	NA	NA	NA
"SNT.149876.4833"	"adp"	"တွင်"	22	1	NA	NA	NA
"SNT.149876.4833"	"adp"	"မှာ"	37	1	NA	NA	NA
"SNT.149876.4837"	"adp"	"တွင်"	21	1	NA	NA	NA
"SNT.149876.4837"	"adp"	"မှာ"	28	1	NA	NA	NA
"SNT.149876.4838"	"adp"	"မှာ"	9	1	NA	NA	NA
"SNT.149876.4844"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.149876.4845"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.149876.4846"	"adp"	"မှာ"	7	1	NA	NA	NA
"SNT.149876.4849"	"adp"	"မှာ"	4	1	NA	NA	NA
"SNT.149876.4850"	"adp"	"၌"	10	1	NA	NA	NA
"SNT.45742.4852"	"adp"	"တွင်"	26	1	NA	NA	NA
"SNT.45742.4857"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.45742.4858"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.113129.4859"	"adp"	"တွင်"	30	1	NA	NA	NA
"SNT.113129.4861"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.113129.4863"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.113129.4863"	"adp"	"၌"	17	1	NA	NA	NA
"SNT.113129.4864"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.113129.4865"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.113129.4865"	"adp"	"တွင်"	23	1	NA	NA	NA
"SNT.113129.4865"	"adp"	"တွင်"	31	1	NA	NA	NA
"SNT.113129.4868"	"adp"	"တွင်"	8	1	NA	NA	NA
"SNT.33387.4871"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.33387.4871"	"adp"	"၌"	24	1	NA	NA	NA
"SNT.33387.4871"	"adp"	"မှာ"	27	1	NA	NA	NA
"SNT.33387.4872"	"adp"	"၌"	9	1	NA	NA	NA
"SNT.33387.4872"	"adp"	"တွင်"	20	1	NA	NA	NA
"SNT.33387.4875"	"adp"	"တွင်"	2	1	NA	NA	NA
"SNT.33387.4876"	"adp"	"တွင်"	9	1	NA	NA	NA
"SNT.33387.4877"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.33387.4877"	"adp"	"၌"	6	1	NA	NA	NA
"SNT.33387.4877"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.33387.4878"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.33387.4879"	"adp"	"မှာ"	11	1	NA	NA	NA
"SNT.33387.4880"	"adp"	"မှာ"	3	1	NA	NA	NA
"SNT.33387.4880"	"adp"	"မှာ"	16	1	NA	NA	NA
"SNT.21411.4884"	"adp"	"မှာ"	22	1	NA	NA	NA
"SNT.21411.4885"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.21411.4887"	"adp"	"မှာ"	19	1	NA	NA	NA
"SNT.21411.4888"	"adp"	"တွင်"	12	1	NA	NA	NA
"SNT.21411.4890"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.21411.4891"	"adp"	"တွင်"	29	1	NA	NA	NA
"SNT.21411.4892"	"adp"	"တွင်"	17	1	NA	NA	NA
"SNT.42858.4893"	"adp"	"တွင်"	19	1	NA	NA	NA
"SNT.42858.4895"	"adp"	"တွင်"	28	1	NA	NA	NA
"SNT.42858.4897"	"adp"	"တွင်"	10	1	NA	NA	NA
"SNT.42858.4898"	"adp"	"တွင်"	3	1	NA	NA	NA
"SNT.42858.4898"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.42858.4899"	"adp"	"တွင်"	4	1	NA	NA	NA
"SNT.42858.4900"	"adp"	"မှာ"	14	1	NA	NA	NA
"SNT.42858.4901"	"adp"	"မှာ"	36	1	NA	NA	NA
"SNT.42858.4904"	"adp"	"၌"	23	1	NA	NA	NA
"SNT.24454.4905"	"adp"	"တွင်"	7	1	NA	NA	NA
"SNT.130065.4908"	"adp"	"တွင်"	6	1	NA	NA	NA
"SNT.130065.4908"	"adp"	"တွင်"	36	1	NA	NA	NA
"SNT.130065.4910"	"adp"	"တွင်"	14	1	NA	NA	NA
"SNT.130065.4910"	"adp"	"တွင်"	26	1	NA	NA	NA
"SNT.130065.4913"	"adp"	"တွင်"	18	1	NA	NA	NA
"SNT.130065.4914"	"adp"	"တွင်"	48	1	NA	NA	NA
"SNT.130065.4915"	"adp"	"တွင်"	5	1	NA	NA	NA
"SNT.77560.4918"	"adp"	"မှာ"	13	1	NA	NA	NA
